municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos
Mengabril,489.0,268.0,221.0,11.160884932472786,43.81373009027681,171.0,378.0,94.0,Unknown,0.0,0.0,Unknown
Mengamuñoz,59.0,28.0,31.0,4.970057688937336,11.871089571319438,15.0,44.0,17.0,Unknown,0.0,0.0,Unknown
Mengíbar,9973.0,4960.0,5013.0,159.97523524381828,62.34089910729088,4471.0,8490.0,1437.0,22.421,2.539546086,0.0,Unknown
Méntrida,5662.0,2900.0,2762.0,68.22539572241175,82.98962490502723,2007.0,4369.0,588.0,24.887,2.496980675,3.93050777,Unknown
Mequinenza,2292.0,1162.0,1130.0,7.450600941421984,307.6261925742812,745.0,1725.0,576.0,27.878,0.0,4.19786783,Unknown
Meranges,97.0,53.0,44.0,2.574231488117594,37.6811488973477,21.0,75.0,23.0,Unknown,0.0,0.0,Unknown
"mercadal, es",Unknown,Unknown,Unknown,Unknown,Unknown,1682.0,3990.0,798.0,30.907,6.161473313333334,5.086908213333333,Unknown
Mérida,59424.0,28920.0,30504.0,68.68355334203987,865.185289760303,23414.0,50199.0,9153.0,27.09,4.07415502195122,0.6600586924390244,3.0
Merindad de Cuesta-Urria,284.0,163.0,121.0,2.328300285600991,121.97739344720851,54.0,193.0,120.0,Unknown,0.0,0.0,Unknown
Merindad de Montija,730.0,434.0,296.0,7.294666943509924,100.073108978537,139.0,487.0,246.0,Unknown,0.0,0.0,Unknown
Merindad de Río Ubierna,1436.0,808.0,628.0,5.21739547282188,275.23311343376565,407.0,1099.0,344.0,31.171,0.0,2.94735142,Unknown
Merindad de Sotoscueva,409.0,234.0,175.0,2.667071520838864,153.35171809391855,69.0,248.0,154.0,Unknown,0.0,0.0,Unknown
Merindad de Valdeporres,431.0,226.0,205.0,3.5866087435536533,120.16922692631375,105.0,296.0,133.0,Unknown,0.0,0.0,Unknown
Merindad de Valdivielso,386.0,220.0,166.0,2.9900757062808987,129.09372133594323,63.0,243.0,143.0,Unknown,0.0,0.0,Unknown
Meruelo,2174.0,1077.0,1097.0,132.88384614166668,16.360152592831422,751.0,1724.0,258.0,24.892,4.73799024,2.94985251,Unknown
Mesas de Ibor,162.0,82.0,80.0,3.3309954891043576,48.63410969180231,32.0,98.0,77.0,Unknown,0.0,0.0,Unknown
Mesegar de Corneja,57.0,34.0,23.0,5.54204645241135,10.285009425570449,3.0,31.0,29.0,Unknown,0.0,0.0,Unknown
Mesegar de Tajo,206.0,111.0,95.0,11.666878176585396,17.656822749159023,66.0,142.0,80.0,Unknown,0.0,0.0,Unknown
Mesía,2479.0,1233.0,1246.0,23.12354270954421,107.20675595166462,595.0,1709.0,873.0,24.121,0.0,0.0,Unknown
Mesones de Isuela,265.0,135.0,130.0,5.458420995117516,48.54883861780521,58.0,164.0,107.0,Unknown,0.0,0.0,Unknown
Mestanza,662.0,339.0,323.0,1.7847939109698543,370.91117127370194,153.0,416.0,272.0,Unknown,0.0,0.0,Unknown
Metauten,289.0,162.0,127.0,12.797475517197784,22.582578854058337,57.0,182.0,95.0,Unknown,0.0,0.0,Unknown
Mezalocha,238.0,136.0,102.0,3.92495437184028,60.63764758834884,45.0,152.0,88.0,Unknown,0.0,0.0,Unknown
Mezquita de Jarque,87.0,49.0,38.0,2.7934435480675064,31.144355882969705,28.0,60.0,38.0,Unknown,0.0,0.0,Unknown
Miajadas,9503.0,4732.0,4771.0,78.69997552083552,120.74971989647082,3600.0,7700.0,1985.0,23.007,2.251724308,1.962477574,Unknown
Mianos,28.0,14.0,14.0,1.88909584616502,14.821905440553328,3.0,16.0,16.0,Unknown,0.0,0.0,Unknown
Micereces de Tera,443.0,227.0,216.0,13.003731459148542,34.06714460320044,83.0,259.0,210.0,Unknown,0.0,0.0,Unknown
Micieces de Ojeda,71.0,42.0,29.0,3.4245479519703026,20.73266340427512,7.0,41.0,33.0,Unknown,0.0,0.0,Unknown
Miedes de Aragón,429.0,226.0,203.0,7.746044346385633,55.38310663044098,110.0,292.0,140.0,Unknown,0.0,0.0,Unknown
Miedes de Atienza,54.0,36.0,18.0,1.256123297347215,42.98941044564786,9.0,31.0,29.0,Unknown,0.0,0.0,Unknown
Miengo,5059.0,2594.0,2465.0,206.91699602000895,24.449417386239222,1503.0,3862.0,851.0,29.852,6.850197846666667,5.458662043333334,Unknown
Miera,386.0,202.0,184.0,11.316626863380003,34.10910376916952,75.0,260.0,129.0,Unknown,0.0,0.0,Unknown
Mieres,37026.0,17576.0,19450.0,253.5376289012539,146.03749415997194,9718.0,28289.0,10451.0,27.966,3.432588688857143,0.7278970882857143,1.0
Mieres,349.0,178.0,171.0,13.35169043459186,26.13901226288193,9718.0,28289.0,10451.0,27.966,3.432588688857143,0.7278970882857143,1.0
mieres del camin,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0
mieres del camino,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0
Mieza,189.0,98.0,91.0,5.441944342485523,34.730233921076305,17.0,79.0,129.0,Unknown,0.0,0.0,1.0
"migjorn gran, es",Unknown,Unknown,Unknown,Unknown,Unknown,482.0,1100.0,270.0,29.94,5.15023625,4.06338402,Unknown
Miguel Esteban,4809.0,2410.0,2399.0,51.729062722857655,92.96514854260128,1852.0,3880.0,1028.0,20.263,0.89041096,0.61731581,Unknown
Migueláñez,129.0,68.0,61.0,6.711096663167821,19.22189568628691,25.0,87.0,50.0,Unknown,0.0,0.0,Unknown
Miguelturra,15658.0,7880.0,7778.0,131.3943383771417,119.16799607496615,6343.0,13542.0,1774.0,26.825,3.522366405,2.52250627125,Unknown
Mijares,743.0,402.0,341.0,15.736019747558435,47.21651420876503,168.0,448.0,256.0,Unknown,0.0,0.0,2.0
Mijas,86744.0,43088.0,43656.0,583.2407429679853,148.72760698880302,32225.0,69342.0,11288.0,26.858,7.035813725,4.7419913715625,1.0
mijas costa,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0
Milagro,3470.0,1798.0,1672.0,122.00753012599776,28.440867513804385,1326.0,2798.0,599.0,Unknown,0.0,0.0,Unknown
Milagros,438.0,243.0,195.0,19.88729090574444,22.02411590778731,115.0,304.0,147.0,Unknown,0.0,0.0,Unknown
milladoiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0
Millana,108.0,63.0,45.0,3.88411207408797,27.80558283075792,35.0,75.0,27.0,Unknown,0.0,0.0,Unknown
Millanes,255.0,130.0,125.0,14.517029596281072,17.56557691838867,68.0,183.0,73.0,Unknown,0.0,0.0,Unknown
Millares,341.0,171.0,170.0,3.232007445869917,105.5071826755082,62.0,233.0,113.0,Unknown,0.0,0.0,Unknown
Millena,242.0,130.0,112.0,24.7635058254866,9.772445053031774,51.0,155.0,74.0,Unknown,0.0,0.0,Unknown
Milles de la Polvorosa,208.0,116.0,92.0,11.479917730896586,18.11859674222205,47.0,139.0,85.0,Unknown,0.0,0.0,Unknown
Milmarcos,73.0,45.0,28.0,1.66265130061359,43.90577866390858,10.0,44.0,33.0,Unknown,0.0,0.0,Unknown
Minas de Riotinto,3778.0,1837.0,1941.0,162.04545112331314,23.31444649516895,1318.0,3035.0,831.0,25.217,0.0,1.4123594825,Unknown
Minaya,1483.0,764.0,719.0,21.191520910284904,69.98081951164977,456.0,1115.0,422.0,19.637,0.0,2.05498502,Unknown
Minglanilla,2237.0,1146.0,1091.0,20.416956957102915,109.56578909874048,867.0,1760.0,451.0,20.018,0.0,1.39654117,Unknown
Mingorría,377.0,196.0,181.0,12.284276721833049,30.689637537222826,111.0,275.0,120.0,Unknown,0.0,0.0,Unknown
Miño,6423.0,3214.0,3209.0,195.38729726903196,32.87317082418141,1861.0,4613.0,1443.0,30.505,2.6135919880000005,2.132573104,1.0
Miño de Medinaceli,83.0,52.0,31.0,1.4755752270847842,56.249250107009935,15.0,58.0,26.0,Unknown,0.0,0.0,Unknown
Miño de San Esteban,43.0,29.0,14.0,0.8796866352257542,48.88104272377049,5.0,27.0,21.0,Unknown,0.0,0.0,Unknown
Mira,908.0,453.0,455.0,4.265698597278512,212.86079625487324,293.0,664.0,262.0,Unknown,0.0,1.61184211,Unknown
Mirabel,669.0,333.0,336.0,13.570172278473496,49.29930042680752,177.0,457.0,196.0,Unknown,0.0,0.0,Unknown
Mirabueno,78.0,47.0,31.0,4.0072523646749625,19.46470870853844,7.0,41.0,42.0,Unknown,0.0,0.0,Unknown
Miraflores de la Sierra,6585.0,3377.0,3208.0,116.65083405184376,56.45051793691756,2181.0,5042.0,855.0,36.125,4.478780716666667,5.287927596666667,Unknown
Mirafuentes,61.0,31.0,30.0,23.049318101369312,2.646499116881732,13.0,35.0,21.0,Unknown,0.0,0.0,Unknown
Miralcamp,1366.0,713.0,653.0,91.69717362502564,14.896860459254077,478.0,1058.0,289.0,27.201,4.0952381,0.0,2.0
Miralrío,59.0,32.0,27.0,7.187116534805666,8.209133623237586,11.0,27.0,28.0,Unknown,0.0,0.0,Unknown
Miramar,2740.0,1381.0,1359.0,1076.5370007474432,2.5451981660617413,864.0,2117.0,482.0,25.813,4.883630235,4.8289801,Unknown
Mirambel,111.0,67.0,44.0,2.441183032801903,45.46975728919357,39.0,90.0,26.0,Unknown,0.0,0.0,Unknown
Miranda de Arga,852.0,450.0,402.0,14.24905166432452,59.79345293084734,245.0,611.0,239.0,Unknown,0.0,0.0,Unknown
Miranda de Azán,449.0,240.0,209.0,18.65087055764984,24.073943283888063,154.0,344.0,82.0,Unknown,0.0,3.98455378,Unknown
Miranda de Ebro,35528.0,17515.0,18013.0,351.0762572762168,101.19738735863184,11486.0,27873.0,7604.0,30.159,4.8622530893333336,0.3008778043333333,Unknown
Miranda del Castañar,382.0,205.0,177.0,18.128475581100307,21.0718214165923,81.0,261.0,138.0,Unknown,0.0,0.0,Unknown
Mirandilla,1247.0,624.0,623.0,29.981537730946684,41.592262918284455,449.0,1008.0,292.0,19.575,0.0,0.0,Unknown
Miraveche,85.0,54.0,31.0,3.743775820393165,22.704350922132257,6.0,37.0,34.0,Unknown,0.0,0.0,Unknown
Miravet,685.0,364.0,321.0,20.95679044186992,32.6863028907054,226.0,517.0,189.0,Unknown,0.0,0.0,Unknown
Miravete de la Sierra,38.0,28.0,10.0,1.0406819976098318,36.51451652596647,8.0,23.0,12.0,Unknown,0.0,0.0,Unknown
Mironcillo,105.0,54.0,51.0,6.8935044564332815,15.231730198130212,20.0,58.0,37.0,Unknown,0.0,0.0,Unknown
Mirueña de los Infanzones,84.0,49.0,35.0,2.691788329726574,31.20601983163087,8.0,42.0,50.0,Unknown,0.0,0.0,Unknown
Mislata,44320.0,21468.0,22852.0,21808.40270945948,2.0322442037800426,15569.0,35307.0,7971.0,27.627,5.691250200625,0.2648305084375,Unknown
Moaña,19496.0,9469.0,10027.0,554.1020371413294,35.18485530315303,6336.0,15539.0,3909.0,26.673,2.548383298666667,1.8107746093333332,Unknown
Mocejón,5009.0,2512.0,2497.0,164.19503468507062,30.506403616938616,1940.0,4041.0,788.0,24.34,3.0289155300000004,2.7457923033333334,Unknown
Mochales,42.0,23.0,19.0,1.2994286134968045,32.32189868974537,2.0,18.0,30.0,Unknown,0.0,0.0,Unknown
Moclín,3613.0,1791.0,1822.0,31.9410689128008,113.11456137750116,1218.0,2840.0,883.0,17.452,0.0,0.0,Unknown
Moclinejo,1244.0,651.0,593.0,86.57450851368024,14.369125754879994,494.0,1020.0,210.0,19.925,0.0,0.0,Unknown
Modúbar de la Emparedada,768.0,418.0,350.0,65.37437977393687,11.747721395686302,258.0,590.0,79.0,Unknown,0.0,0.0,Unknown
Moeche,1200.0,573.0,627.0,24.741430225932,48.50164234815559,272.0,775.0,451.0,21.332,0.0,1.437007875,Unknown
Mogán,20572.0,10618.0,9954.0,120.0090502995942,Unknown,7498.0,16542.0,3115.0,24.084,9.103318784545454,6.071027101818182,Unknown
Mogarraz,260.0,134.0,126.0,28.729087711954456,9.050061129919255,54.0,172.0,103.0,Unknown,0.0,0.0,1.0
mogente,Unknown,Unknown,Unknown,Unknown,Unknown,1528.0,3461.0,857.0,22.993,2.76806644,0.0,Unknown
Moguer,22061.0,11059.0,11002.0,108.27998555815472,203.74033009222688,8945.0,19317.0,2382.0,20.974,3.8499834589999997,3.5424616209999997,Unknown
Mohedas de Granadilla,849.0,429.0,420.0,14.457390788610631,58.72428935578283,196.0,565.0,262.0,Unknown,0.0,0.0,Unknown
Mohedas de la Jara,399.0,218.0,181.0,6.604255457119421,60.415591521354,86.0,238.0,169.0,Unknown,0.0,0.0,Unknown
Mohernando,174.0,96.0,78.0,6.60604754193608,26.339501630199383,60.0,136.0,36.0,Unknown,0.0,0.0,Unknown
Moià,6474.0,3329.0,3145.0,85.27614878697878,75.91806257775733,2395.0,5114.0,1076.0,31.704,5.428943333333333,4.21170948,Unknown
Moixent/Mogente,4326.0,2171.0,2155.0,28.917054336488714,149.60029986668724,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mojácar,7257.0,3546.0,3711.0,101.45299728980665,71.5306614280694,1774.0,4545.0,1756.0,26.487,5.116267025,3.953252035,Unknown
mojacar playa,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0
Mojados,3311.0,1733.0,1578.0,71.64538585400982,46.21372277548689,1160.0,2743.0,509.0,26.329,4.310807585,3.409269475,Unknown
Molacillos,239.0,130.0,109.0,10.09259937776223,23.68071802459596,54.0,171.0,85.0,Unknown,0.0,0.0,Unknown
Molezuelas de la Carballeda,46.0,25.0,21.0,1.330964084430399,34.561413443163055,9.0,28.0,36.0,Unknown,0.0,0.0,Unknown
Molina de Aragón,3217.0,1606.0,1611.0,19.112009402141304,168.32348353907614,1122.0,2551.0,744.0,24.871,3.6808078033333334,0.0,Unknown
Molina de Segura,73498.0,36682.0,36816.0,433.9521674391445,169.3688971153878,29839.0,62262.0,8702.0,32.691,2.903075427142857,1.413646754464286,Unknown
Molinaseca,891.0,494.0,397.0,11.18839760086538,79.63606870130218,220.0,664.0,208.0,Unknown,0.0,0.0,Unknown
Molinicos,829.0,430.0,399.0,5.773584731563781,143.58497164992062,186.0,504.0,336.0,Unknown,0.0,0.0,Unknown
Molinillo,42.0,25.0,17.0,6.188176621483037,6.787136594355063,4.0,18.0,26.0,Unknown,0.0,0.0,Unknown
Molinos,238.0,126.0,112.0,2.989592886955249,79.60950169452374,61.0,170.0,73.0,Unknown,0.0,0.0,Unknown
Molinos de Duero,158.0,84.0,74.0,5.767954849839156,27.39272482419067,44.0,124.0,37.0,Unknown,0.0,0.0,Unknown
Molins de Rei,26104.0,12718.0,13386.0,1660.360955527872,15.72188259010274,9417.0,21341.0,4346.0,38.189,8.355469904166666,1.8797315258333336,Unknown
Molledo,1494.0,743.0,751.0,21.04804420788105,70.98046665260232,386.0,1033.0,511.0,23.662,0.0,2.3255814,Unknown
Mollerussa,14545.0,7462.0,7083.0,2089.868386650793,6.9597684203021535,6105.0,12685.0,2055.0,29.945,4.686516699999999,0.6180349133333333,5.0
Mollet de Peralada,197.0,106.0,91.0,32.38414601012437,6.083223560640173,55.0,134.0,56.0,Unknown,0.0,0.0,Unknown
Mollet del Vallès,51151.0,25180.0,25971.0,4729.132800660807,10.81614794003091,19075.0,42624.0,8509.0,30.989,7.901805727096774,1.5835644964516131,1.0
Mollina,5341.0,2675.0,2666.0,71.63321363834223,74.56038517223789,1710.0,3872.0,1148.0,19.724,3.77428266,3.04267253,Unknown
Molló,347.0,167.0,180.0,8.039462169039112,43.162091282217446,91.0,239.0,89.0,Unknown,0.0,3.03030303,Unknown
Molvízar,2748.0,1408.0,1340.0,127.99158476371244,21.47016153501913,1030.0,2212.0,547.0,17.96,0.0,0.0,Unknown
Mombeltrán,934.0,483.0,451.0,18.68697173515464,49.9813460006965,240.0,643.0,363.0,Unknown,0.0,0.0,Unknown
Momblona,17.0,13.0,4.0,0.7418722723496008,22.914995793223145,1.0,9.0,14.0,Unknown,0.0,0.0,Unknown
Mombuey,407.0,218.0,189.0,10.405767144117778,39.11292597298517,106.0,278.0,131.0,Unknown,0.0,0.0,Unknown
Monachil,8137.0,4170.0,3967.0,91.51240633595869,88.91690565023058,3093.0,6753.0,1073.0,28.004,4.441934734,3.817939388,Unknown
Monasterio,14.0,6.0,8.0,0.6519424947696261,21.47428663159489,3.0,9.0,5.0,Unknown,0.0,0.0,Unknown
Monasterio de la Sierra,40.0,24.0,16.0,6.785229531896118,5.895157976891915,5.0,26.0,18.0,Unknown,0.0,0.0,Unknown
Monasterio de Rodilla,164.0,90.0,74.0,4.416336981085001,37.134847431798256,33.0,116.0,48.0,Unknown,0.0,0.0,Unknown
Monasterio de Vega,79.0,43.0,36.0,2.639301226199369,29.932165080588813,7.0,46.0,32.0,Unknown,0.0,0.0,Unknown
Moncada,21875.0,10672.0,11203.0,1381.9832104070556,15.828701705831026,8010.0,17935.0,3867.0,28.633,4.768358611764706,1.528368694117647,Unknown
Moncalvillo,83.0,49.0,34.0,3.102022350297257,26.7567382266109,6.0,39.0,48.0,Unknown,0.0,0.0,Unknown
Moncofa,6958.0,3590.0,3368.0,484.45542979232687,14.362518349691548,2116.0,5084.0,1194.0,25.781,4.814525625,3.1801485925,Unknown
Monda,2762.0,1437.0,1325.0,47.90695755255389,57.653421154330005,1032.0,2121.0,402.0,21.592,5.6117988400000005,4.36550845,Unknown
Mondariz,4394.0,2177.0,2217.0,53.37137940455382,82.32876963313205,1171.0,3098.0,1398.0,21.838,1.02190141,1.728166505,Unknown
Mondariz-Balneario,675.0,343.0,332.0,292.60373926912706,2.3068741420941232,159.0,467.0,151.0,Unknown,5.5256835,0.0,Unknown
Mondéjar,2745.0,1422.0,1323.0,56.61733417168573,48.48338481773258,1070.0,2140.0,497.0,26.247,3.766374025,2.5336157750000003,1.0
Mondoñedo,3480.0,1629.0,1851.0,24.388148784451293,142.69225724170914,820.0,2389.0,1250.0,21.88,2.000836156666667,0.7131960333333334,Unknown
Monegrillo,389.0,214.0,175.0,2.123803426748283,183.16196080142447,89.0,277.0,136.0,Unknown,0.0,0.0,Unknown
Monesma y Cajigar,69.0,37.0,32.0,1.1023024521307745,62.596250118668905,15.0,47.0,26.0,Unknown,0.0,0.0,Unknown
Monesterio,4267.0,2206.0,2061.0,13.237273917695845,322.3473372637392,1602.0,3459.0,795.0,20.926,1.390380855,0.9757260225,Unknown
Moneva,121.0,73.0,48.0,1.970743310710373,61.39815334772564,8.0,45.0,49.0,Unknown,0.0,0.0,Unknown
Monfarracinos,971.0,510.0,461.0,44.10080766051311,22.01773735018037,352.0,827.0,153.0,Unknown,3.47826087,3.34208175,Unknown
Monfero,1908.0,977.0,931.0,11.077545919337132,172.2403151287657,420.0,1269.0,693.0,21.573,0.0,0.0,Unknown
Monflorite-Lascasas,432.0,228.0,204.0,14.915598408498145,28.962968039811837,154.0,355.0,48.0,Unknown,0.0,0.0,Unknown
Monforte de la Sierra,61.0,31.0,30.0,13.987380829834922,4.361073795165976,5.0,30.0,40.0,Unknown,0.0,0.0,Unknown
Monforte de Lemos,18242.0,8675.0,9567.0,91.42835348203066,199.522350619442,5297.0,13166.0,5433.0,25.163,2.348678452857143,0.19687724357142858,Unknown
Monforte de Moyuela,71.0,49.0,22.0,1.4872824469937969,47.73807432711275,9.0,36.0,29.0,Unknown,0.0,0.0,Unknown
Monforte del Cid,8500.0,4417.0,4083.0,106.88891161668302,79.5218126130993,3148.0,6863.0,1081.0,24.75,3.707781902,1.753197716,Unknown
Monistrol de Calders,716.0,380.0,336.0,32.585024340599105,21.973284184658542,212.0,526.0,151.0,Unknown,0.0,3.63762251,Unknown
Monistrol de Montserrat,3178.0,1637.0,1541.0,266.78242189061683,11.912329071302189,1001.0,2357.0,598.0,30.016,5.78455557,5.2368,Unknown
Monleón,96.0,55.0,41.0,5.026280742294724,19.09960961634858,15.0,51.0,40.0,Unknown,0.0,0.0,Unknown
Monleras,226.0,110.0,116.0,6.882518812929072,32.83681543673378,60.0,163.0,63.0,Unknown,0.0,0.0,Unknown
monovar,Unknown,Unknown,Unknown,Unknown,Unknown,4279.0,9594.0,2581.0,22.188,1.9066128272727274,0.6622408209090909,Unknown
Monòver/Monóvar,12188.0,6087.0,6101.0,79.99755354398714,152.3546591121484,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Monreal/Elo,480.0,267.0,213.0,21.233395338172443,22.60589945014953,170.0,397.0,69.0,Unknown,0.0,0.0,Unknown
Monreal de Ariza,193.0,111.0,82.0,3.1098652881956403,62.060566009912144,41.0,128.0,84.0,Unknown,0.0,0.0,Unknown
Monreal del Campo,2522.0,1256.0,1266.0,28.321430164107,89.0491753201165,914.0,1959.0,474.0,25.753,2.7840046550000004,2.175346475,Unknown
Monreal del Llano,52.0,30.0,22.0,1.3325521202290989,39.02286387947055,16.0,37.0,30.0,Unknown,0.0,0.0,Unknown
Monroy,920.0,473.0,447.0,4.499866317111676,204.4505181190626,288.0,713.0,256.0,Unknown,0.0,0.0,1.0
Monroyo,318.0,182.0,136.0,4.0133449362195766,79.23565132169882,117.0,264.0,76.0,Unknown,0.0,0.0,Unknown
Monsagro,135.0,74.0,61.0,2.806077438832257,48.10986259031396,22.0,85.0,57.0,Unknown,0.0,0.0,Unknown
Monsalupe,60.0,32.0,28.0,3.389919555205838,17.699535054706264,12.0,43.0,30.0,Unknown,0.0,0.0,Unknown
Mont-ral,169.0,94.0,75.0,4.88767450691439,34.576770560503306,44.0,136.0,31.0,Unknown,0.0,0.0,Unknown
Mont-ras,1672.0,851.0,821.0,135.1715281229657,12.369468801735966,564.0,1345.0,346.0,33.031,0.0,4.0564753,Unknown
Mont-roig del Camp,12689.0,6514.0,6175.0,200.31678815194635,63.34466580192475,4134.0,9690.0,2119.0,30.285,5.27528814375,5.3916457475,2.0
Montagut i Oix,951.0,495.0,456.0,10.175342820258436,93.46122453059976,293.0,725.0,174.0,Unknown,0.0,3.25862069,Unknown
Montalbán,1237.0,629.0,608.0,15.07832752565486,82.03827632045527,397.0,914.0,329.0,27.619,0.0,0.0,Unknown
Montalbán de Córdoba,4517.0,2232.0,2285.0,132.28572187483243,34.14578637801852,1499.0,3463.0,966.0,19.996,0.0,0.0,1.0
Montalbanejo,99.0,50.0,49.0,1.6686510049979977,59.32936228334864,19.0,69.0,37.0,Unknown,0.0,0.0,Unknown
Montalbo,670.0,346.0,324.0,9.058332930539722,73.96504468732078,169.0,448.0,178.0,Unknown,0.0,2.86956522,Unknown
Montalvos,86.0,48.0,38.0,3.487202254620139,24.661603692776914,20.0,64.0,32.0,Unknown,0.0,0.0,Unknown
Montamarta,559.0,296.0,263.0,9.839011829918544,56.814648631703896,156.0,401.0,202.0,Unknown,0.0,0.0,Unknown
Montán,365.0,184.0,181.0,10.70438806943478,34.09816587668546,69.0,184.0,175.0,Unknown,0.0,0.0,Unknown
Montánchez,1654.0,832.0,822.0,14.646890568824206,112.92499197887956,474.0,1215.0,517.0,19.969,0.0,0.0,Unknown
Montanejos,544.0,284.0,260.0,14.391918893509438,37.79899011558054,157.0,410.0,138.0,Unknown,3.96629213,0.0,Unknown
Montanuy,215.0,121.0,94.0,1.2329913963938528,174.37266847831503,50.0,165.0,50.0,Unknown,0.0,0.0,Unknown
Montarrón,28.0,18.0,10.0,2.507574703774574,11.166167834542463,5.0,14.0,12.0,Unknown,0.0,0.0,Unknown
Montaverner,1630.0,801.0,829.0,220.3246403379696,7.398173883318917,575.0,1316.0,315.0,22.43,2.85714286,2.27946916,Unknown
Montblanc,7433.0,3771.0,3662.0,81.22581512630434,91.51031588223336,2683.0,6002.0,1382.0,31.543,4.82102607,3.90740923,Unknown
Montbrió del Camp,2985.0,1539.0,1446.0,282.52302054999217,10.565510711973316,1164.0,2407.0,421.0,29.914,6.313378995,2.040881535,Unknown
Montcada i Reixac,36794.0,18179.0,18615.0,1568.1887418728743,23.46273698920784,14061.0,30216.0,5383.0,31.198,7.848655094545455,2.6276769845454546,Unknown
Montclar,136.0,70.0,66.0,6.140000301326604,22.149836046525262,51.0,100.0,29.0,Unknown,0.0,0.0,Unknown
Monte Comunal de las Limitaciones de las Améscoas,Unknown,Unknown,Unknown,Unknown,50.32822768573841,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Monte de la Mata,Unknown,Unknown,Unknown,Unknown,9.774593608384144,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Monte Revenga,Unknown,Unknown,Unknown,Unknown,4.456694267376547,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Monteagudo,1105.0,566.0,539.0,101.97179405948364,10.836329890944311,322.0,755.0,333.0,Unknown,0.0,0.0,Unknown
Monteagudo de las Salinas,119.0,69.0,50.0,0.9024708140589454,131.86021990538018,18.0,65.0,45.0,Unknown,0.0,0.0,Unknown
Monteagudo de las Vicarías,179.0,89.0,90.0,1.844637779182196,97.03802124195792,50.0,110.0,83.0,Unknown,0.0,0.0,1.0
Monteagudo del Castillo,51.0,28.0,23.0,1.149718367415593,44.35868943682348,13.0,34.0,16.0,Unknown,0.0,0.0,Unknown
Montealegre de Campos,103.0,60.0,43.0,3.032216260889175,33.96855340713594,27.0,87.0,29.0,Unknown,0.0,0.0,Unknown
Montealegre del Castillo,2038.0,1054.0,984.0,11.48739887498015,177.41179027384663,696.0,1522.0,520.0,20.035,0.0,0.814627345,Unknown
Montearagón,522.0,273.0,249.0,43.62265446100288,11.966259422994298,155.0,375.0,131.0,Unknown,0.0,0.0,Unknown
Montecorto,572.0,303.0,269.0,10.49688577839755,54.49235250107878,187.0,435.0,150.0,Unknown,0.0,0.0,Unknown
Montederramo,705.0,378.0,327.0,5.200392448618815,135.56669173828269,110.0,397.0,325.0,Unknown,0.0,0.0,Unknown
Montefrío,5336.0,2765.0,2571.0,21.0152802382135,253.91048510964856,1898.0,4193.0,1286.0,15.513,0.0,0.0,Unknown
Montehermoso,5680.0,2896.0,2784.0,58.89022436753085,96.45064288686376,2089.0,4522.0,1209.0,18.917,0.8052926859999999,0.0,Unknown
Montejaque,938.0,468.0,470.0,20.635390201867363,45.45588868559982,305.0,705.0,265.0,Unknown,0.0,0.0,1.0
Montejícar,2072.0,1072.0,1000.0,23.660449975943926,87.57229900980944,802.0,1717.0,446.0,14.528,0.0,0.0,Unknown
Montejo,207.0,118.0,89.0,7.111328807621326,29.108483885340075,54.0,159.0,62.0,Unknown,0.0,0.0,Unknown
Montejo de Arévalo,174.0,93.0,81.0,4.839604671360376,35.953349873738745,36.0,111.0,74.0,Unknown,0.0,0.0,Unknown
Montejo de la Sierra,365.0,187.0,178.0,11.331703673307482,32.21051401650925,102.0,266.0,97.0,Unknown,5.5432243,4.30517355,Unknown
Montejo de la Vega de la Serrezuela,141.0,81.0,60.0,5.062112208183484,27.85398549089002,29.0,88.0,60.0,Unknown,0.0,0.0,Unknown
Montejo de Tiermes,148.0,93.0,55.0,0.8848275860257478,167.26422450813294,22.0,90.0,63.0,Unknown,0.0,0.0,Unknown
Montellà i Martinet,596.0,328.0,268.0,10.802872758535312,55.17051004133159,134.0,414.0,140.0,Unknown,4.375,3.11374414,Unknown
Montellano,7014.0,3519.0,3495.0,60.09727628203188,116.71078015389315,2965.0,5920.0,1161.0,17.05,0.0,0.0,Unknown
Montemayor,3851.0,1929.0,1922.0,65.86975614017616,58.46385694528397,1416.0,3072.0,802.0,21.109,0.0,0.0,Unknown
