municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,municipio_key,provincia
San Bartolomé de Tirajana,53066.0,27752.0,25314.0,159.63585692418928,3.853838202709724,19373.0,45882.0,7706.0,28.305,5.294701903214286,7.0348249325,1.0,san bartolome de tirajana,"Palmas, Las"
San Carlos del Valle,1087.0,559.0,528.0,18.843409106344247,57.685952359545496,391.0,835.0,293.0,18.189,0.0,0.0,2.0,san carlos del valle,Ciudad Real
San Cebrián de Campos,413.0,228.0,185.0,12.656774106230722,32.6307474980285,103.0,321.0,112.0,22.636,0.0,0.0,2.0,san cebrian de campos,Palencia
San Cebrián de Castro,238.0,115.0,123.0,3.59785294131719,66.15056365057187,31.0,125.0,125.0,19.524,0.0,0.0,2.0,san cebrian de castro,Zamora
San Cebrián de Mazote,122.0,71.0,51.0,3.4365680205789086,35.500534041356886,16.0,77.0,63.0,24.412,0.0,0.0,6.0,san cebrian de mazote,Valladolid
San Cebrián de Mudá,154.0,86.0,68.0,3.755102682554399,41.01086255655781,43.0,117.0,45.0,22.636,0.0,0.0,2.0,san cebrian de muda,Palencia
San Cibrao das Viñas,5509.0,2781.0,2728.0,139.54413195579386,39.47855006719447,1625.0,4129.0,1120.0,25.966,2.1889952175,3.1979401725,1.0,san cibrao das vinas,Ourense
san claudio,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,2.0,san claudio,
San Clemente,6953.0,3506.0,3447.0,25.0545335347066,277.51464581722945,2703.0,5695.0,1412.0,23.361,2.8706341475,2.41512305,1.0,san clemente,Cuenca
San Cristóbal de Boedo,23.0,15.0,8.0,2.134338038677561,10.776174899759944,4.0,12.0,11.0,22.636,0.0,0.0,2.0,san cristobal de boedo,Palencia
San Cristóbal de Cuéllar,147.0,80.0,67.0,9.956027062877135,14.764925715008983,21.0,74.0,74.0,21.867,0.0,0.0,1.0,san cristobal de cuellar,Segovia
San Cristóbal de Entreviñas,1362.0,720.0,642.0,32.02655303411337,42.527211671804125,399.0,984.0,417.0,28.014,0.0,0.0,2.0,san cristobal de entrevinas,Zamora
San Cristóbal de la Cuesta,1029.0,537.0,492.0,103.49238031070014,9.942760973424155,374.0,923.0,92.0,27.15,4.29509938,0.0,4.0,san cristobal de la cuesta,Salamanca
San Cristóbal de La Laguna,158010.0,76117.0,81893.0,1542.2797715286404,1126.9917114828788,58148.0,131002.0,24547.0,28.375,5.485441802777778,2.181348655462963,3.0,san cristobal de la laguna,Santa Cruz de Tenerife
San Cristóbal de la Polantera,658.0,346.0,312.0,26.794300759119952,24.55746115248173,153.0,429.0,287.0,23.832,0.0,0.0,2.0,san cristobal de la polantera,León
San Cristóbal de la Vega,88.0,49.0,39.0,5.804312414983411,15.161141184067624,28.0,73.0,31.0,21.867,0.0,0.0,1.0,san cristobal de la vega,Segovia
San Cristóbal de Segovia,3102.0,1543.0,1559.0,488.6294736599821,6.34836858441036,1343.0,2844.0,177.0,28.681,5.236105885000001,1.68539326,2.0,san cristobal de segovia,Segovia
San Cristovo de Cea,2072.0,1016.0,1056.0,21.9393779722537,94.4420576836963,370.0,1211.0,980.0,20.407,0.0,0.0,2.0,san cristovo de cea,Ourense
San Emiliano,630.0,355.0,275.0,2.9850553484501616,211.05136302651653,123.0,413.0,252.0,27.206,0.0,0.0,1.0,san emiliano,León
San Esteban de Gormaz,2948.0,1552.0,1396.0,7.248810289528606,406.68742624684,894.0,2189.0,821.0,24.663,1.2456597233333333,0.8232323233333334,1.0,san esteban de gormaz,Soria
San Esteban de la Sierra,357.0,201.0,156.0,17.140239856343406,20.828179943344164,58.0,213.0,134.0,21.727,0.0,0.0,1.0,san esteban de la sierra,Salamanca
San Esteban de Litera,570.0,300.0,270.0,7.927942295841288,71.89759697153717,119.0,323.0,183.0,27.865,0.0,3.19955724,1.0,san esteban de litera,Huesca
San Esteban de los Patos,23.0,15.0,8.0,2.220200283926725,10.359425753842975,7.0,23.0,7.0,18.469,0.0,0.0,1.0,san esteban de los patos,Ávila
San Esteban de Nogales,252.0,133.0,119.0,7.815398752104311,32.244036164136666,34.0,125.0,136.0,23.832,0.0,0.0,2.0,san esteban de nogales,León
San Esteban de Zapardiel,45.0,25.0,20.0,3.4651534194867226,12.986437987691074,5.0,17.0,19.0,18.469,0.0,0.0,1.0,san esteban de zapardiel,Ávila
San Esteban del Molar,113.0,67.0,46.0,4.514901148134547,25.02823346346996,34.0,94.0,39.0,21.648,0.0,0.0,2.0,san esteban del molar,Zamora
San Esteban del Valle,736.0,385.0,351.0,18.70551820357231,39.34667791558116,190.0,496.0,251.0,20.123,0.0,1.92141588,2.0,san esteban del valle,Ávila
san eugenio alto,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,san eugenio alto,
San Felices,59.0,36.0,23.0,2.796754174280869,21.095883414626783,6.0,44.0,11.0,21.77,0.0,0.0,1.0,san felices,Soria
San Felices de Buelna,2355.0,1194.0,1161.0,65.0832803911413,36.18440843557337,788.0,1848.0,539.0,26.459,2.13483146,0.0,1.0,san felices de buelna,Cantabria
San Felices de los Gallegos,367.0,197.0,170.0,4.506797117628134,81.43255407803828,63.0,210.0,203.0,20.563,0.0,0.0,1.0,san felices de los gallegos,Salamanca
San Fernando,94867.0,46277.0,48590.0,3171.859944700904,29.90894984455112,36928.0,80136.0,15038.0,28.164,5.696243318873239,1.248478656338028,2.0,san fernando,Cádiz
San Fernando de Henares,39313.0,19140.0,20173.0,1011.3731347257536,38.8709158372693,15320.0,34421.0,5045.0,29.026,8.728224262173912,0.5731024608695653,2.0,san fernando de henares,Madrid
San Fulgencio,8447.0,4275.0,4172.0,408.0290537290657,20.70195718368837,1700.0,4690.0,3253.0,20.12,1.626506025,5.633202275,1.0,san fulgencio,Alicante/Alacant
San García de Ingelmos,71.0,45.0,26.0,1.864402849014336,38.0818984682071,6.0,38.0,42.0,18.469,0.0,0.0,1.0,san garcia de ingelmos,Ávila
San Isidro,2146.0,1117.0,1029.0,183.43757358708285,11.698802802694264,797.0,1665.0,268.0,22.067,4.6875,4.39137134,2.0,san isidro,Alicante/Alacant
San Javier,33645.0,16873.0,16772.0,446.4290189090661,75.36472445769303,13600.0,27335.0,4570.0,28.369,4.021431279565218,3.985337802173913,1.0,san javier,Murcia
san jordi,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,26.3,2.9615547875,0.67626172125,1.0,san jordi,
San José del Valle,4432.0,2261.0,2171.0,19.79813610360273,223.85945711290952,1653.0,3619.0,783.0,19.192,0.0,0.0,1.0,san jose del valle,Cádiz
san juan de alicante,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,san juan de alicante,
